,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,Unnamed: 0,CR,x_prior,x_post ,Date
22,63882d10ea239eac10b48382,184163890954191,24730201331739,177256716723814,3932195223562143,night wrist brace,0,1,0.0,0,0,0,0.0,2022-11-10,0,0,0.0,Brace - SP - Competitor manual,brace,broad,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
23,63882d10ea239eac10b48383,184163890954191,24730201331739,177256716723814,3932195223562143,night wrist brace,0,1,0.0,0,0,0,0.0,2022-11-11,0,0,0.0,Brace - SP - Competitor manual,brace,broad,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
24,63882d10ea239eac10b48049,14251611097054,24730201331739,177256716723814,3932195223562143,night wrist brace,0,1,0.0,0,0,0,0.0,2022-09-17,0,0,0.0,Brace - SP - Competitor manual,brace,phrase,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
25,63882d10ea239eac10b48162,135462690114656,24730201331739,177256716723814,3932195223562143,night wrist support,0,0,0.0,0,0,0,0.0,2022-09-26,0,0,0.0,Brace - SP - Competitor manual,brace,broad,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
26,63882d10ea239eac10b481e7,135462690114656,24730201331739,177256716723814,3932195223562143,night wrist support,0,0,0.0,0,0,0,0.0,2022-10-11,0,0,0.0,Brace - SP - Competitor manual,brace,broad,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
27,63882d10ea239eac10b481eb,135462690114656,24730201331739,177256716723814,3932195223562143,night wrist support,0,0,0.0,0,0,0,0.0,2022-10-10,0,0,0.0,Brace - SP - Competitor manual,brace,broad,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
28,63882d10ea239eac10b48493,235964039207848,24730201331739,177256716723814,3932195223562143,copper compression wrist support,0,0,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Brace - SP - Competitor manual,brace,exact,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
29,63882d10ea239eac10b48492,235964039207848,24730201331739,177256716723814,3932195223562143,copper compression wrist support,0,0,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Brace - SP - Competitor manual,brace,exact,8.0,0.0884270720720206,0.088493472757215,0.0884270720720206,2022-11-18
30,63882d10ea239eac10b4804b,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,1,12,0.71,0,0,0,0.0,2022-09-03,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
31,63882d10ea239eac10b4804a,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,4,0.0,0,0,0,0.0,2022-09-02,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
32,63882d10ea239eac10b4804c,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,1,13,0.71,0,0,0,0.0,2022-09-05,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
33,63882d10ea239eac10b4804d,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,2,0.0,0,0,0,0.0,2022-09-07,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
34,63882d10ea239eac10b4804e,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,1,0.0,0,0,0,0.0,2022-09-08,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
35,63882d10ea239eac10b48050,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,3,0.0,0,0,0,0.0,2022-09-10,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
36,63882d10ea239eac10b4804f,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,1,0.0,0,0,0,0.0,2022-09-09,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
37,63882d10ea239eac10b48051,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,1,13,0.71,0,0,0,0.0,2022-09-04,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
38,63882d10ea239eac10b48052,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,8,0.0,0,0,0,0.0,2022-09-06,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
39,63882d10ea239eac10b48053,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,1,0.0,0,0,0,0.0,2022-09-11,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
40,63882d10ea239eac10b48054,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,3,0.0,0,0,0,0.0,2022-09-12,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
41,63882d10ea239eac10b48055,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,0,0.0,0,0,0,0.0,2022-09-13,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
42,63882d10ea239eac10b48056,165540236013409,49449683614806,16297002239515,3932195223562143,thumb arthritis compression gloves,0,0,0.0,0,0,0,0.0,2022-09-14,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
43,63882d10ea239eac10b48057,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-09-21,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
44,63882d10ea239eac10b48059,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-09-19,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
45,63882d10ea239eac10b48058,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-09-22,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
46,63882d10ea239eac10b4805b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-09-20,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
47,63882d10ea239eac10b4805d,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-09-18,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
48,63882d10ea239eac10b4805e,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-09-15,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
49,63882d10ea239eac10b48165,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-09-26,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
50,63882d10ea239eac10b4816b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-09-23,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
51,63882d10ea239eac10b4816c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,4,0.0,0,0,0,0.0,2022-09-25,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
52,63882d10ea239eac10b4816e,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-09-24,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
53,63882d10ea239eac10b481ec,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-16,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
54,63882d10ea239eac10b481ed,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-17,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
55,63882d10ea239eac10b481f0,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,15,1.35,0,0,0,0.0,2022-10-10,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
56,63882d10ea239eac10b481ee,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,8,0.0,0,0,0,0.0,2022-10-04,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
57,63882d10ea239eac10b481ef,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-06,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
58,63882d10ea239eac10b481f1,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-14,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
59,63882d10ea239eac10b481f4,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-10-20,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
60,63882d10ea239eac10b481f3,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-19,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
61,63882d10ea239eac10b481f6,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-05,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
62,63882d10ea239eac10b481f7,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-09,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
63,63882d10ea239eac10b481f8,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,4,0.0,0,0,0,0.0,2022-10-11,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
64,63882d10ea239eac10b481fa,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-13,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
65,63882d10ea239eac10b481f9,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-10-12,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
66,63882d10ea239eac10b481fb,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-10-15,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
67,63882d10ea239eac10b481fc,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-21,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
68,63882d10ea239eac10b481fe,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-08,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
69,63882d10ea239eac10b481fd,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,4,1.15,0,0,0,0.0,2022-10-07,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
70,63882d10ea239eac10b481ff,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,5,0.0,0,0,0,0.0,2022-10-22,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
71,63882d10ea239eac10b482fc,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-25,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
72,63882d10ea239eac10b482fd,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,9,0.0,0,0,0,0.0,2022-10-27,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
73,63882d10ea239eac10b482f6,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,10,0.0,0,0,0,0.0,2022-10-23,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
74,63882d10ea239eac10b482f9,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,10,1.35,1,1,1,15.94,2022-10-26,0,1,15.94,Gloves - SP - manual,exact,exact,,,,,
75,63882d10ea239eac10b482ff,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,26,0.0,0,0,0,0.0,2022-10-29,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
76,63882d10ea239eac10b482f8,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-10-31,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
77,63882d10ea239eac10b482fa,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,15,0.0,0,0,0,0.0,2022-11-01,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
78,63882d10ea239eac10b482fe,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-10-28,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
79,63882d10ea239eac10b482fb,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-10-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
80,63882d10ea239eac10b48385,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-11-07,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
81,63882d10ea239eac10b48384,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,20,0.0,0,0,0,0.0,2022-11-03,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
82,63882d10ea239eac10b48386,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,2,1.48,0,0,0,0.0,2022-11-10,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
83,63882d10ea239eac10b48387,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,6,0.0,0,0,0,0.0,2022-11-12,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
84,63882d10ea239eac10b48389,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-15,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
85,63882d10ea239eac10b4838c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,9,0.0,0,0,0,0.0,2022-11-04,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
86,63882d10ea239eac10b4838d,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,41,0.98,0,0,0,0.0,2022-11-06,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
87,63882d10ea239eac10b4838f,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-14,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
88,63882d10ea239eac10b48391,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,7,1.61,0,0,0,0.0,2022-11-05,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
89,63882d10ea239eac10b48392,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-09,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
90,63882d10ea239eac10b48393,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,11,0.0,0,0,0,0.0,2022-11-11,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
91,63882d10ea239eac10b48394,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,34,0.0,0,0,0,0.0,2022-11-02,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
92,63882d10ea239eac10b48397,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-11-19,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
93,63882d10ea239eac10b4838a,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
94,63882d10ea239eac10b48388,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,21,0.0,0,0,0,0.0,2022-11-13,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
95,63882d10ea239eac10b48494,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,1,0.0,0,0,0,0.0,2022-11-22,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
96,63882d10ea239eac10b48498,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,3,1.18,0,0,0,0.0,2022-11-26,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
97,63882d10ea239eac10b48497,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,3,0.0,0,0,0,0.0,2022-11-25,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
98,63882d10ea239eac10b48499,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,5,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
99,63882d10ea239eac10b48496,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,2,0.0,0,0,0,0.0,2022-11-24,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
100,63882d10ea239eac10b4849b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
101,63882d10ea239eac10b4849a,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,7,0.72,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
102,63882d10ea239eac10b4849c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
103,63882fddea239eac10b48a70,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
104,63882d10ea239eac10b4816d,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,1,0.0,0,0,0,0.0,2022-09-29,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
105,63882d10ea239eac10b481f2,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,2,0.0,0,0,0,0.0,2022-10-18,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
106,63882d10ea239eac10b482f7,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,14,0.0,0,0,0,0.0,2022-10-24,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
107,63882d10ea239eac10b4838e,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,0,4,0.0,0,0,0,0.0,2022-11-08,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
108,63882fddea239eac10b48a6f,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,1,2,0.6,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
109,63882d10ea239eac10b4838b,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,4,0.0,0,0,0,0.0,2022-11-17,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
110,63882d10ea239eac10b48390,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,3,0.0,0,0,0,0.0,2022-11-20,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
111,63882d10ea239eac10b48395,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,1,0.0,0,0,0,0.0,2022-11-18,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
112,63882d10ea239eac10b48396,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,1,0.0,0,0,0,0.0,2022-11-21,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
113,63882d10ea239eac10b48495,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,0,0.0,0,0,0,0.0,2022-11-23,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
114,63882fddea239eac10b48a2b,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
115,63882fddea239eac10b48a0b,260343291481807,49449683614806,16297002239515,3932195223562143,wrist compression sleeve,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,,,,,
116,63882d10ea239eac10b4805a,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,1,8,0.26,0,0,0,0.0,2022-09-17,0,0,0.0,Gloves - SP - manual,broad,broad,,,,,
117,63882d10ea239eac10b4805c,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,0,10,0.0,0,0,0,0.0,2022-09-16,0,0,0.0,Gloves - SP - manual,broad,broad,,,,,
118,63882d10ea239eac10b48166,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,1,88,1.07,0,0,0,0.0,2022-09-27,0,0,0.0,Gloves - SP - manual,broad,broad,,,,,
119,63882d10ea239eac10b48169,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,2,60,1.93,1,1,2,31.88,2022-09-28,0,2,31.88,Gloves - SP - manual,broad,broad,,,,,
120,63882fddea239eac10b48a24,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,0,11,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,,,,,
